Date,site,IGBPname,Landcover,ID,co2,LE,Rln,Prcp,Pa,Rs,Tavg,VPD,U2,LAI,Albedo,Emiss
2011-3-26,US-Whs,OSH,7,158,397.2291667,1.987212165,282.4896458,0,85.8345625,305.7439583,13.51329167,1.1945625,3.774375,0.18834,0.16967,0.974
2006-9-23,CA-Man,ENF,1,31,385.5,16.58691421,296.18875,0,98.30575,151.2898958,7.581583333,0.205220833,1.964375,0.67782,0.084,0.98916
2010-11-27,IT-BCi,CRO,12,90,385.4962708,30.30041854,313.5145833,0.762,100.93125,52.12875,11.85020833,0.57606875,2.208645833,1.0468,0.14716,0.985
2005-6-25,DK-ZaH,GRA,10,78,382.5320208,27.58487479,273.816,0,96.15833333,216.4490833,1.398958333,0.056391667,2.671083333,0.1,0.141,0.98777
2011-11-17,US-Ne2,CRO,12,139,397.55,15.79166667,220.825,0,97.95333333,138.0375,0.281666667,0.3175,4.228333333,0.58332,0.1958,0.98481
2011-10-16,US-AR1,GRA,10,121,390.3135417,25.2758625,325.6086875,0,94.18752083,215.6237083,19.6104375,1.027895833,3.835541667,0.71225,0.18392,0.98226
2013-6-26,FR-Pue,EBF,2,88,385.7537083,61.865984,298.87525,0,98.71875,353.810625,19.01291667,1.452170833,2.682520833,1.4719,0.12656,0.983
2004-12-31,US-Ton,WSA,8,148,389.4256042,25.06991646,322.5940833,11.68,98.44375,88.7010625,7.935416667,0.1415,3.450833333,0.78033,0.13405,0.98445
2007-9-24,IT-Ro2,DBF,4,105,393.1832917,21.40168433,344.1888333,0,99.849375,168.1910208,19.13791667,0.644189583,1.2205,2.3277,0.1488,0.984
2007-5-28,US-Ton,WSA,8,148,385.4675208,55.45064375,330.39825,0,98.72708333,348.7572083,20.69210417,1.502791667,1.8928125,1.3079,0.17018,0.98514
2006-10-20,US-Var,GRA,10,156,380.3048333,5.953458333,325.75875,0,99.067875,186.1147292,18.4955,1.459020833,1.312333333,1.7977,0.17806,0.98507
2011-10-22,IT-Lav,ENF,1,99,386.2340238,20.06601512,258.4506458,0,86.49372917,114.33725,0.429520833,0.097266667,0.688020833,2.1954,0.082,0.98427
2011-3-4,US-AR2,GRA,10,122,374.2276875,15.29973938,275.0164167,0,94.0448125,212.0865,7.020854167,0.3633125,6.4701875,0.60344,0.18811,0.98504
2014-7-31,US-SRG,GRA,10,145,387.5683542,77.15945,403.3425208,0.254,87.44654167,161.4133125,26.32958333,1.944854167,1.120145833,0.39151,0.17171,0.9756
2010-4-21,IT-Noe,CSH,6,101,392.0035833,57.24305733,335.4098125,0,101.3055833,295.8490625,14.24120833,0.401508333,0.995333333,1.1629,0.081,0.98426
2004-9-30,US-SRM,WSA,8,146,372.8179167,15.06743116,304.1145833,0,88.5375,267.3095625,20.5454375,1.935854167,2.751520833,0.34761,0.17464,0.974
2010-7-30,US-Me6,ENF,1,135,426.0375208,55.20325133,350.4207292,0.1,90.07925,262.3083958,20.22002083,1.3675,2.185958333,0.81099,0.10902,0.9885
2006-2-24,FR-Pue,EBF,2,88,402.095875,18.80657349,242.5422292,0,98.29375,160.2869375,4.313916667,0.381220833,2.616479167,1.7542,0.093476,0.983
2011-6-10,US-Var,GRA,10,156,401.7721875,66.66170833,329.7354167,0,99.1523125,368.4857708,19.54114583,1.0189375,1.144875,0.99404,0.14569,0.98515
2003-6-13,CA-NS6,OSH,7,37,376.8341042,50.64733333,295.844875,0,98.139,314.5425,15.9865,1.047520833,2.13275,1.9417,0.121,0.98645
2010-5-2,US-Ne3,CRO,12,140,409.15,34.08341917,311.3041667,1.2,96.00166667,252.4875,14.78333333,0.983333333,3.052083333,0.75699,0.185,0.98521
2010-1-10,FR-Pue,EBF,2,88,388.9454583,1.054044388,238.0095208,1.8,97.97916667,91.11077083,-2.322916667,0.181825,3.020208333,1.6854,0.080917,0.983
2013-11-8,AU-Emr,GRA,10,11,395.6139167,42.75239271,354.375,0,99.19104167,353.4166667,24.78375,1.90885,2.894583333,0.98578,0.17906,0.97394
2010-4-29,US-Ton,WSA,8,148,379.4569375,90.50696875,296.5061667,0.762,99.16458333,320.72125,9.833166667,0.5084375,2.495520833,0.79831,0.15203,0.98542
2003-10-4,CA-SF3,OSH,7,42,367.5988,18.49377083,271.1980625,0,94.49166667,144.2635417,12.87083333,0.838583333,2.155,0.31695,0.083,0.985
2010-8-30,US-SRM,WSA,8,146,382.5075833,74.44967208,378.556625,0,88.79904167,243.84825,24.18145833,1.473291667,2.46225,0.47625,0.17124,0.974
2009-12-1,IT-BCi,CRO,12,90,390.6602917,19.15158,349.6270833,33.278,100.6895833,56.90960417,12.09083333,0.152495833,2.508541667,0.9913,0.15459,0.98497
2013-9-8,US-PFa,MF,5,143,389.3537917,49.69341667,335.962,0,96.22591667,161.865625,15.19883333,0.476125,2.927833333,1.5059,0.132,0.98361
2012-4-4,IT-BCi,CRO,12,90,400.4602917,32.49068658,334.4510833,0.142,101.011375,240.7471667,20.888125,0.49666875,2.204145833,1.0225,0.17791,0.98497
2009-11-23,US-AR1,GRA,10,121,348.4231875,20.88907588,284.2002917,0,93.95560417,147.5018542,6.885,0.328641667,4.778604167,0.64764,0.17016,0.98207
2013-5-4,IT-CA2,CRO,12,92,425.8013958,99.48871079,355.2576667,0,98.80416667,295.9267708,17.12208333,0.610147917,1.33325,1.4443,0.19153,0.98474
2006-5-25,US-ARb,GRA,10,123,359.3849167,126.5689646,395.471375,0,96.25833333,338.4333333,28.43729167,1.555625,3.782270833,1.6042,0.19511,0.98515
2003-3-11,US-Ne2,CRO,12,139,381.6625,22.17317667,270.8541667,0,96.22458333,218.35,5.734166667,0.46625,3.879166667,0.21442,0.18575,0.9859
2005-8-14,US-Wi4,ENF,1,161,363.4911667,76.90035417,312.3135,0,96.7311875,257.7487708,16.7851875,0.863375,1.7954375,1.5637,0.112,0.98449
2011-12-5,IT-Ro2,DBF,4,105,398.3019375,4.006691781,333.925375,0,99.07197917,37.2470625,14.59047917,0.27819375,2.755354167,2.2703,0.12969,0.984
2010-6-19,US-Twt,CRO,12,153,359.4457292,156.5910438,303.3682917,0,101.5779167,357.82325,15.984875,0.649833333,4.160041667,0.94157,0.13383,0.98489
2011-8-19,IT-Ro2,DBF,4,105,415.8499167,82.7207355,371.7729167,0,99.86464583,297.1658125,25.053125,1.524445833,0.956895833,1.7703,0.14986,0.98424
2012-5-23,US-NR1,ENF,1,141,396.7177083,32.84554875,292.7068958,10.5,69.33395833,95.28416667,3.5188125,0.2094375,2.979416667,1.2842,0.093,0.98855
2009-6-3,US-AR2,GRA,10,122,383.936,70.03077229,361.6177083,0,94.57202083,291.3906875,18.61208333,0.7485625,5.073625,0.51342,0.17689,0.9854
2004-7-18,IT-SRo,ENF,1,107,418.0749167,65.01995873,341.669625,0,101.8430625,323.6512083,23.37239583,0.941122917,1.9140625,1.0577,0.075,0.9826
2003-5-20,US-Blo,ENF,1,126,380.1794792,83.57555208,298.3290417,0,87.02704167,367.096125,16.3418125,1.06538125,1.827520833,1.7353,0.10715,0.987
2013-1-9,AU-Dry,SAV,9,10,382.375,30.75869583,455.4166667,0,98.36229167,297.9583333,31.98916667,2.475389583,1.553958333,1.0687,0.14322,0.98514
2009-4-2,AU-DaP,GRA,10,8,431.6895833,136.8227202,384.3333333,0,100.4727083,294.09375,26.26520833,1.480770833,1.328958333,1.2568,0.18359,0.98548
2005-11-7,US-Var,GRA,10,156,392.4506042,8.480401979,371.27625,1.27,98.90625,28.24610417,15.51839583,0.619916667,0.972583333,0.72469,0.16294,0.98495
2004-8-22,US-Ne1,CRO,12,138,367.4541667,134.170595,382.0666667,0,96.8225,277.1041667,23.45129167,0.825416667,3.413333333,0.64652,0.19298,0.98489
2014-4-7,IT-Isp,DBF,4,97,394.6471042,31.77270492,330.7200208,0,98.958125,212.6658958,16.99583333,1.064795833,0.8756875,1.4022,0.13635,0.98377
2012-10-15,US-Whs,OSH,7,158,382.8278958,9.273305271,311.9895833,0,86.35641667,216.3256875,20.315,2.0835625,2.238791667,0.26941,0.16167,0.97391
2006-6-21,IT-BCi,CRO,12,90,410.601625,128.0147783,357.3658333,0,101.575,300.1055625,24.23479167,1.1349875,1.0279375,1.1808,0.1647,0.9848
2008-5-11,DE-Geb,CRO,12,62,430.9019583,92.75695185,278.944375,0,100.1160208,312.94875,15.02770833,0.8515125,2.344375,1.4267,0.203,0.98555
2013-7-28,NL-Loo,ENF,1,112,405.4857708,125.9291694,395.0602083,8.041,100.531125,188.6560417,19.44041667,0.406702083,2.334166667,1.4287,0.122,0.98515
2012-10-30,US-SRM,WSA,8,146,384.0530208,8.373196404,316.7291667,0,89.16777083,210.2187917,19.5616875,1.859645833,1.9825625,0.3407,0.17723,0.974
2004-10-15,US-Ne1,CRO,12,138,380.2166667,21.35625,281.2291667,0,96.45541667,116.1916667,7.4525,0.387083333,5.022083333,2.0927,0.18347,0.98499
2012-4-19,AU-Emr,GRA,10,11,395.1700833,15.51168475,366.6666667,0,99.16458333,215.5625,22.75375,1.430097917,1.647708333,0.64724,0.16595,0.9762
2005-10-27,IT-MBo,GRA,10,100,392.8645208,29.15481608,275.8295625,0,85.2619375,137.6235833,8.933708333,0.324072917,1.6379375,2.4443,0.147,0.98404
2009-8-31,AU-DaS,SAV,9,9,359.6675417,92.40915892,393.2708333,0,100.173125,262.875,28.82395833,2.059385417,2.005833333,0.97445,0.16745,0.9853
2014-3-23,US-Me6,ENF,1,135,408.4121458,22.50365208,245.5522917,0,90.62604167,251.4824583,3.935895833,0.5899375,1.493583333,0.61848,0.10251,0.98749
2011-10-8,DE-Tha,ENF,1,73,403.5739583,13.11025708,332.7402083,8.7,96.62854167,71.71270833,5.837916667,0.080185417,3.802083333,1.649,0.101,0.98573
2008-4-29,AU-Fog,WET,11,12,374.2895833,146.783325,347.7291667,0,100.4416667,278.5625,24.024375,1.35214375,1.891458333,1.6067,0.152,0.984
2004-1-3,US-Var,GRA,10,156,392.4106042,19.62969173,286.1481458,0.254,99.76666667,116.792375,2.898854167,0.097708333,1.380041667,0.78557,0.13639,0.98585
2003-9-6,AU-Tum,EBF,2,22,348.838625,16.88459958,290.0385833,3.4,87.21666667,48.70833333,0.7075,0.055291667,2.700416667,2.805,0.1112,0.9823
2012-8-12,IT-Lav,ENF,1,99,386.3903333,64.78123271,332.8292708,25.786,86.23079167,186.569,14.57170833,0.261541667,1.173833333,2.0049,0.096,0.98361
2004-7-12,CA-NS1,ENF,1,32,379.6097917,73.28341042,352.266625,0,97.8699375,294.5587292,27.38579167,2.077333333,1.623645833,0.57823,0.089,0.99034
2005-1-23,AU-Tum,EBF,2,22,375.378875,105.4823375,339.4789167,0,87.37541667,291.5416667,16.92083333,0.3865,2.989166667,4.0346,0.1145,0.98226
2009-6-22,AU-Dry,SAV,9,10,389.0750426,41.35705566,355.5183125,0,99.01058333,194.8611042,23.6190625,1.45546875,1.067395833,1.2228,0.15343,0.98501
2008-5-7,US-Ha1,DBF,4,130,394.34775,36.0215575,249.1096667,0.3,98.23329167,288.093,14.575,1.157875,2.037083333,1.0593,0.121,0.98322
2014-4-29,DK-Sor,DBF,4,76,400.2263542,69.61816208,281.7194167,0,100.7686875,230.2633125,14.11316667,0.836479167,2.629375,2.287,0.174,0.98527
2008-7-31,US-Ne1,CRO,12,138,380.5210417,141.8709046,412.8395833,23.622,96.55495833,264.6199583,26.05345833,0.672083333,2.855416667,1.45,0.1888,0.98495
2010-12-16,US-ARM,CRO,12,125,390.7795,7.16884375,265.2344375,0,97.61258333,119.4336667,3.3238125,0.3381875,3.584375,0.82614,0.19224,0.98495
2011-7-2,US-UMB,DBF,4,154,382.1659167,116.6431667,384.3366667,0,98.40829167,253.1214167,24.11458333,0.898708333,3.713333333,2.793,0.152,0.98335
2012-8-11,US-Me6,ENF,1,135,439.0625208,39.720625,318.8695833,0,90.21310417,319.3620417,19.17066667,1.944583333,1.3959375,0.85487,0.10788,0.98715
2011-4-4,AU-Rig,GRA,10,18,345.3020833,39.27083333,304.2291667,0,100.94125,230.046875,15.35520833,0.680583333,3.226875,1.2681,0.16638,0.98521
2012-9-18,US-Tw1,WET,11,149,394.8568542,124.1088125,331.2547292,0,101.6687708,257.6038958,16.79604167,0.797,3.484604167,1.0741,0.19562,0.98405
2003-10-11,CA-NS5,ENF,1,36,397.1774792,11.40048813,291.70725,0,97.38510417,99.04235417,5.164604167,0.220333333,1.374479167,0.61671,0.098,0.98769
2010-7-8,US-NR1,ENF,1,141,389.6860625,41.92033333,293.248125,2.802,71.27770833,141.1991667,6.546666667,0.077041667,2.098666667,1.4431,0.091,0.98869
2006-7-8,CH-Fru,GRA,10,45,354.1433542,88.23849583,357.5186042,0,86.0755,202.8033958,16.07733333,0.310004167,0.80425,0.35808,0.149,0.9855
2014-8-28,US-Tw4,WET,11,152,389.4740208,147.7444167,368.803,0,101.5147708,303.1693333,22.7560625,1.46925,2.831208333,0.83068,0.13807,0.98428
2009-2-19,AU-DaP,GRA,10,8,442.200125,203.5359673,410.2947708,0,99.8863125,309.469375,27.45404167,1.096227083,0.8969375,1.1607,0.18652,0.98514
2003-7-30,US-ARM,CRO,12,125,355.925,44.15013938,433.8863958,1.2,98.03125,249.3159792,27.08754167,1.6539375,2.247,0.59715,0.19182,0.98582
2004-2-4,US-Blo,ENF,1,126,380.0918542,21.42874708,280.6248333,0,86.59825,168.1236458,-0.106541667,0.2662625,0.9266875,2.2225,0.11415,0.98754
2010-1-19,US-Twt,CRO,12,153,393.7430625,13.23740569,335.1433333,18.4,99.69679167,64.24877083,9.192708333,0.159916667,6.533145833,1.002,0.1395,0.98455
2006-12-21,IT-Ro1,DBF,4,104,385.7795417,7.782031667,239.9460833,0,100.375,74.84854167,7.13025,0.3587125,4.316354167,0.67533,0.12572,0.98438
2006-7-4,NL-Hor,GRA,10,111,425.5908542,105.9752163,369.4948542,0,101.4220833,320.0261458,23.5378125,1.441779167,1.096416667,0.8468,0.194,0.98489
2005-8-26,DK-Sor,DBF,4,76,378.9289583,76.66875,324.0615833,0,100.15,170.1041667,12.609375,0.249352083,5.988125,0.85953,0.17,0.98527
2007-7-25,CH-Lae,MF,5,46,346.8783542,146.9081915,327.1986875,0.282,93.50697917,314.3820833,15.54979167,0.611216667,1.703041667,2.0724,0.139,0.98467
2005-9-19,JP-SMF,MF,5,110,374.3731042,69.79687083,377.6427083,0,98.9510625,200.2432708,25.69604167,1.141666667,2.418354167,1.2392,0.115,0.9828
2006-12-24,IT-Ro2,DBF,4,105,386.5720208,4.118839893,286.5484583,0,100.5357708,75.51083333,7.870458333,0.475964583,2.499916667,0.88162,0.12675,0.984
2012-2-16,US-Ne2,CRO,12,139,408.5708333,14.79305417,235.2417083,0,98.16291667,183.5958333,-0.979166667,0.135833333,2.137916667,0.81438,0.19021,0.9847
2007-4-25,NL-Loo,ENF,1,112,402.0720833,37.60666667,383.2871875,0,101.00625,202.2065417,20.17375,1.15831875,1.86475,3.1718,0.11,0.98395
2006-12-17,IT-Ro1,DBF,4,104,402.1666042,2.904982083,345.3464167,8.686,100.35625,22.15204167,11.51875,0.09225625,2.067520833,0.77573,0.12541,0.98427
2012-3-24,IT-CA1,DBF,4,91,391.4252917,31.2196965,327.4685208,0,99.60833333,175.7195625,13.825,0.824814583,2.448770833,1.1604,0.18872,0.98506
2009-12-10,AU-DaS,SAV,9,9,360.0867708,51.69679583,436.6458333,0,99.443125,228.375,30.18270833,2.103747917,1.494791667,1.0178,0.15543,0.98558
2004-5-15,IT-BCi,CRO,12,90,383.8703125,83.48411438,330.778625,0,101.8905208,292.91625,13.56166667,0.577560417,3.275583333,0.29152,0.15137,0.985
2004-5-23,US-Var,GRA,10,156,386.5770417,10.54878938,359.60275,0,98.88541667,317.6203958,14.84610417,0.769833333,0.986791667,0.50831,0.17356,0.98538
2008-11-6,CN-Du2,GRA,10,53,391.02325,7.784835563,214.1691667,0,84.7335625,135.994,-0.175604167,0.33145625,4.177458333,0.025728,0.174,0.98549
2008-5-8,SD-Dem,SAV,9,119,324.7614583,2.53875,344.50125,0,94.8055625,315.1543542,32.43458333,4.674889583,2.809708333,0.16377,0.29139,0.98516
2014-2-24,AU-Dry,SAV,9,10,430.275,85.58766417,426.0625,0,98.62583333,266.5208333,27.215,1.195783333,0.911875,1.114,0.15961,0.98522
2009-8-17,CH-Oe2,CRO,12,48,394.5600208,81.72570417,365.2632708,2.407,94.503875,251.1389583,22.98895833,1.198310417,1.802958333,1.5292,0.177,0.98429
2011-7-1,FR-Fon,DBF,4,85,386.0162917,77.27516721,307.9269167,0,100.9083333,314.4308333,15.61979167,0.769895833,2.257375,2.7954,0.157,0.98366
2011-10-24,DE-Gri,GRA,10,63,397.2477083,10.88166667,321.2239583,0,97.42916667,42.41833333,9.436458333,0.27636875,3.992291667,1.6253,0.104,0.98643
2014-4-5,US-Twt,CRO,12,153,412.450125,74.81303333,292.164,0.1,102.0201042,281.9326458,12.00960417,0.447416667,3.101645833,0.99485,0.078535,0.98388
2007-5-30,US-Ton,WSA,8,148,376.9103958,49.14104792,337.6196667,0,99.2,351.2918958,16.5341875,0.856875,1.912020833,1.4443,0.17123,0.98516
2010-8-24,CN-Cng,GRA,10,50,363.195125,83.30320771,348.5766667,0,99.51666667,277.8007917,21.285,1.19401875,2.142583333,0.43696,0.183,0.98559
2003-8-8,ZA-Kru,SAV,9,165,428.0142083,7.113557083,336.5708333,0,98.28958333,197.5019792,17.676875,0.828191667,2.316104167,0.4787,0.15442,0.9852
2014-9-21,AU-Stp,GRA,10,20,371.5125,8.684426292,342.4583333,0,98.74583333,315.0833333,25.960625,2.7696625,3.68375,0.79253,0.20621,0.982
2010-10-10,DE-Geb,CRO,12,62,414.0115417,18.46255975,243.6852083,0,99.78020833,120.7972917,7.374583333,0.302777083,0.784583333,1.0506,0.139,0.9856
2007-10-5,US-Var,GRA,10,156,373.6165417,4.929479167,319.8122917,0,99.2695625,127.5156042,10.76760417,0.425854167,1.24375,0.48643,0.1927,0.98523
2010-8-2,AU-Cpr,SAV,9,6,382.93125,21.02083333,310.7708333,0,101.959375,147.4166667,9.11625,0.478014583,3.090416667,0.38528,0.15335,0.974
2008-6-1,US-UMB,DBF,4,154,389.5663333,91.12811083,303.9011667,0,98.32579167,347.168375,14.51366667,0.803420833,3.329458333,4.6145,0.135,0.98268
2005-6-28,US-Wi4,ENF,1,161,381.9897083,65.71727438,383.833875,14.2,96.46635417,191.5327708,18.36175,0.337854167,1.77675,3.2967,0.121,0.98214
2005-6-15,US-ARM,CRO,12,125,385.1620417,71.24999854,379.015,5.7,97.53125,313.3748125,25.90145833,1.6634375,2.416916667,1.2949,0.16731,0.9851
2010-12-25,US-Ne2,CRO,12,139,401.3632917,16.37149583,278.2958333,0,99.13458333,26.79170833,-5.680833333,0.042083333,4.567083333,0.70448,0.18131,0.98498
2011-12-29,AU-Whr,EBF,2,24,360.33125,66.80208333,318.3333333,0,99.40875,391.4739583,19.44895833,1.17241875,4.128125,0.98517,0.11999,0.98408
2009-4-30,US-UMB,DBF,4,154,398.2444583,-0.3034125,354.266125,3,98.41116667,111.0844583,10.050875,0.538075,2.250416667,2.3901,0.114,0.9837
2005-2-1,IT-Ro1,DBF,4,104,392.1943125,4.6107113,259.3355833,0,99.31875,52.4665625,2.9198125,0.187435417,2.802625,1.7375,0.13798,0.98442
2009-5-7,ZA-Kru,SAV,9,165,368.1681667,36.9344399,385.5691667,0,97.15908333,90.20210417,20.9325,0.496472917,2.507541667,0.22895,0.16306,0.98515
2005-3-17,US-ARc,GRA,10,124,388.0816042,37.41756208,250.01725,0,95.92916667,272.4215417,7.424208333,0.470208333,6.086854167,0.92491,0.17582,0.98511
2009-8-19,BE-Lon,CRO,12,28,398.6993125,26.20132587,347.5395833,0,99.76666667,258.0909792,25.70147917,1.857091667,1.878333333,1.8001,0.195,0.98545
2012-4-1,US-PFa,MF,5,143,403.4124167,12.71566667,293.481875,0,95.18695833,117.0482917,7.232875,0.169291667,2.308791667,1.4858,0.107,0.98332
2012-10-31,US-SRG,GRA,10,145,384.0716875,12.10073333,294.4222083,0,87.2046875,206.1196458,19.75670833,1.899375,1.879041667,0.2985,0.1845,0.976
2009-5-28,US-SRG,GRA,10,145,388.7919792,34.93840854,338.6381458,0,87.35579167,242.2462708,24.02333333,2.334083333,1.966833333,0.39474,0.18031,0.976
2010-3-27,US-AR1,GRA,10,121,369.8566042,42.99898021,310.1576042,1.6,93.19039583,86.97402083,7.463416667,0.1115,6.345625,0.6473,0.17792,0.98257
2012-1-18,IT-Lav,ENF,1,99,397.8318333,4.083742458,227.79525,0,86.9349375,94.09141667,1.884479167,0.452383333,1.316541667,2.9583,0.085,0.98388
2008-8-5,AU-How,WSA,8,15,367.80625,67.16908958,352.5625,0,100.84,264.5729167,25.58020833,1.6376125,1.53,1.2869,0.141,0.98395
2004-2-2,US-Ne2,CRO,12,139,386.9833333,4.775677917,246.8875,0,98.46333333,137.3333333,-10.0275,0.022083333,5.50625,0.24637,0.39144,0.98609
2003-5-11,CA-NS7,OSH,7,38,367.6956667,31.34147917,265.2895,1.275,97.811125,293.8459792,13.27004167,1.1705,2.040104167,0.33574,0.09,0.9842
2011-11-25,IT-Ren,ENF,1,103,387.2514375,12.21166106,223.2870833,0,82.89125,104.7216667,1.908125,0.504822917,0.891875,1.0537,0.091,0.9849
2011-12-10,AU-Cpr,SAV,9,6,366.6510417,35.72916667,376.4375,0,99.55729167,268.9583333,22.73083333,1.25735,2.87875,0.54179,0.14778,0.974
2007-11-16,US-MMS,DBF,4,136,384.9979167,4.33675,258.413375,0,98.45333333,108.22125,1.92375,0.29075,3.3275,4.5237,0.132,0.98238
2004-2-22,US-Blo,ENF,1,126,381.0632292,7.520946458,322.8520833,7.112,85.50472917,62.48991667,1.573625,0.226954167,1.083708333,1.997,0.11502,0.98743
2013-4-8,US-Wkg,GRA,10,164,388.7928958,9.567150438,284.4166667,0,83.54302083,323.8462708,16.075875,1.323666667,9.156375,0.25215,0.20233,0.97844
2005-7-21,AU-Tum,EBF,2,22,362.5042083,55.3049875,224.9577917,0,88.73041667,148.2291667,5.172916667,0.382091667,1.576666667,2.6025,0.111,0.9826
2008-2-10,ZM-Mon,DBF,4,166,385.6999792,85.90712292,394.8585625,6.3,89.431625,200.039875,20.7950625,0.307689583,2.048520833,0.9424,0.15146,0.9851
2010-12-24,US-AR1,GRA,10,121,397.9808333,15.9896475,273.1170208,0.1,95.00291667,121.5629583,0.753916667,0.157397917,3.387583333,0.67549,0.19293,0.9826
2005-3-11,US-ARb,GRA,10,123,385.2729583,29.12861333,268.183875,0,96.84375,259.6178542,12.0413125,0.974520833,4.9554375,0.92403,0.17486,0.98501
2012-9-25,AU-Emr,GRA,10,11,383.4103125,38.03057542,380.375,8.2,99.1521875,267.2916667,23.47604167,1.691739583,2.208125,0.98921,0.15868,0.97428
2014-11-10,AU-Tum,EBF,2,22,372.86575,100.193925,290.9166667,0,87.29666667,373.2083333,14.88541667,0.982229167,2.47,4.4256,0.11431,0.98251
2013-11-19,IT-CA1,DBF,4,91,391.6806458,36.09442667,350.7417292,5.072,97.61277083,56.3424375,14.50625,0.388235417,2.184166667,1.166,0.15219,0.98498
2012-10-14,US-Whs,OSH,7,158,382.8468125,10.2083125,301.0041667,0,86.5605625,249.9264583,17.95583333,1.687833333,3.5355625,0.26825,0.16159,0.97393
2008-9-28,AU-DaP,GRA,10,8,367.878875,6.275608542,380.7708333,0,100.6458333,270.40625,27.15083333,1.93698125,1.818958333,0.99739,0.18326,0.98583
2005-6-24,DE-Tha,ENF,1,73,369.7329583,100.6884048,318.2494583,4.1,97.516875,330.4793958,22.83541667,1.47659375,2.7685625,3.3595,0.126,0.98536
2011-5-15,US-WCr,DBF,4,157,397.58575,21.07091667,262.9508958,0,95.71439583,349.5449375,7.781458333,0.552125,3.911083333,2.0418,0.107,0.98287
2010-3-6,FR-Pue,EBF,2,88,377.0665417,27.1891142,217.2870208,0,98.52291667,203.5549583,4.118708333,0.54205,1.722104167,1.8583,0.0959,0.983
2006-10-16,US-MMS,DBF,4,136,400.5291667,14.64745833,359.4575,30.9,98.00833333,28.23583333,9.917916667,0.318166667,4.302916667,0.95281,0.131,0.98291
2008-7-1,ZM-Mon,DBF,4,166,390.2941458,30.76523021,285.02775,0,89.66439583,234.0332292,16.98320833,1.423166667,2.596145833,1.4282,0.14566,0.98518
2014-8-19,US-Me2,ENF,1,134,398.3200417,56.6880086,312.8764583,0,86.79145833,293.1007917,19.24372917,1.031979167,3.712458333,2.2394,0.10805,0.98709
2012-9-5,AU-DaP,GRA,10,8,392.3565625,11.81553937,361.8541667,0,100.38625,261.203125,25.22104167,1.77141875,1.648125,1.0763,0.17963,0.98512
2010-4-7,AU-DaS,SAV,9,9,356.5069375,69.1328125,438.5625,0,99.81166667,195.0833333,28.63729167,1.265466667,1.234791667,1.2095,0.13603,0.98534
2005-1-12,AU-Tum,EBF,2,22,375.5121304,129.7845478,310.3062083,0.2,87.11229167,366.3769583,20.60491667,1.7234125,4.213666667,4.2225,0.11267,0.98207
2012-9-25,IT-BCi,CRO,12,90,415.5705833,44.98003567,356.7612083,0,101.5044583,103.4596667,28.19279167,0.575033333,1.6826875,0.97991,0.15432,0.98506
2011-11-6,AU-Rig,GRA,10,18,371.7754792,46.51385729,356.5527083,0.183,99.04375,200.1458333,21.64670833,1.2679125,2.792291667,1.5047,0.19302,0.985
2011-7-8,US-AR1,GRA,10,121,376.6444792,19.27158479,414.4897292,0.101,93.85175,292.6529792,28.92875,1.88675,2.333125,0.81134,0.18605,0.98315
2004-11-9,US-Wi9,ENF,1,163,366.2214583,13.32498429,256.82425,0,97.52991667,87.64472917,3.975375,0.402270833,2.073,2.6537,0.104,0.98243
2006-5-4,US-Var,GRA,10,156,387.6538958,90.09825,330.006875,0,99.50775,299.5810625,14.2164375,0.424541667,0.9945,1.5837,0.15338,0.98465
2008-8-21,CH-Oe2,CRO,12,48,417.2506667,86.55511577,325.8667292,0,94.66908333,256.8284375,17.50333333,0.528475,0.746229167,0.76188,0.172,0.98433
2005-9-22,US-ARb,GRA,10,123,390.5197292,90.25229167,373.829625,0,96.44791667,251.2071042,26.25104167,1.422895833,2.6639375,0.93439,0.18184,0.98524
2006-8-19,IT-Cpz,EBF,2,96,384.8185833,65.5277874,377.6702083,0,101.51875,234.3108958,25.9514375,1.127947917,2.300520833,3.9438,0.12038,0.98402
2011-12-9,US-Ne2,CRO,12,139,413.1125,3.768377667,236.2791667,1.524,99.02916667,101.2125,-10.4775,0.0325,1.387916667,1.1549,0.19171,0.98543
2009-7-20,IT-MBo,GRA,10,100,392.0757708,101.1074693,312.9637708,2.2,84.99164583,313.8117917,12.89454167,0.244183333,1.271958333,0.61512,0.153,0.98553
2014-1-24,AU-Ync,GRA,10,26,389.4303125,2.090118229,396.2291667,49,99.45458333,91.875,22.24666667,0.95648125,4.470625,0.66082,0.20075,0.98506
2011-7-6,US-PFa,MF,5,143,382.7834583,86.329,326.053,0,96.10441667,284.5019583,21.13104167,1.241541667,3.9915,2.6904,0.152,0.9836
2003-3-6,ZA-Kru,SAV,9,165,361.0510417,65.00841729,419.0791667,0,96.77708333,191.32575,25.17458333,0.747825,2.7761875,1.5306,0.14696,0.98499
2011-9-12,AU-DaP,GRA,10,8,384.0458333,10.6875,302.1875,0,100.2183333,313.9895833,20.32354167,2.068810417,3.38125,1.0607,0.19005,0.98516
2012-11-20,DE-SfN,WET,11,71,388.379,2.4558577,314.791625,0,95.05254167,24.72625,0.099375,0.008310417,0.717625,2.0594,0.092,0.98421
2009-6-22,AU-DaP,GRA,10,8,390.33125,5.395833333,351.1666667,0,100.58,195.5520833,20.209375,1.329847917,1.601875,1.6492,0.18687,0.98493
